frame,label
2997,1
2998,1
2999,3
3000,0
3001,1
3002,3
3003,1
3004,3
3005,1
3006,2
3007,0
3008,0
3009,0
3010,4
3011,3
3012,3
3013,1
3014,3
3015,0
3016,3
3017,3
3018,3
3019,1
3020,1
3021,1
3022,0
3023,0
3024,1
3025,0
3026,3
3027,4
3028,4
3029,3
3030,0
3031,0
3032,0
3033,0
3034,1
3035,0
3036,0
3037,1
3038,1
3039,0
3040,1
3041,3
3042,1
3043,1
3044,3
3045,1
3046,1
3047,1
3048,1
3049,1
3050,1
3051,0
3052,1
3053,1
3054,1
3055,3
3056,3
3057,4
3058,0
3059,1
3060,1
3061,1
3062,2
3063,0
3064,0
3065,0
3066,4
3067,4
3068,1
3069,0
3070,0
3071,0
3072,4
3073,0
3074,3
3075,4
3076,4
3077,0
3078,0
3079,2
3080,1
3081,0
3082,0
3083,0
3084,1
3085,1
3086,1
3087,3
3088,4
3089,3
3090,4
3091,3
3092,2
3093,0
3094,0
3095,4
3096,4
3097,1
3098,1
3099,4
3100,0
3101,4
3102,1
3103,1
3104,1
3105,1
3106,0
3107,4
3108,0
3109,3
3110,3
3111,1
3112,1
3113,1
3114,0
3115,0
3116,0
3117,2
3118,1
3119,1
3120,0
3121,1
3122,0
3123,0
3124,0
3125,0
3126,0
3127,2
3128,0
3129,1
3130,0
3131,1
3132,1
3133,1
3134,3
3135,0
3136,1
3137,1
3138,1
3139,1
3140,1
3141,2
3142,4
3143,1
3144,1
3145,4
3146,3
3147,4
3148,2
3149,0
3150,0
3151,0
3152,0
3153,2
3154,0
3155,2
3156,3
3157,1
3158,4
3159,2
3160,2
3161,0
3162,0
3163,1
3164,0
3165,0
3166,1
3167,1
3168,0
3169,1
3170,0
3171,0
3172,2
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0
3179,2
3180,0
3181,0
3182,0
3183,0
3184,2
3185,2
3186,4
3187,2
3188,2
3189,1
3190,1
3191,0
3192,1
3193,1
3194,1
3195,1
3196,4
3197,0
3198,0
3199,3
3200,1
3201,1
3202,1
3203,2
3204,2
3205,2
3206,2
3207,0
3208,2
3209,2
3210,0
3211,0
3212,0
3213,4
3214,0
3215,0
3216,0
3217,0
3218,0
3219,1
3220,4
3221,2
3222,1
3223,0
3224,0
3225,0
3226,0
3227,0
3228,0
3229,1
3230,1
3231,1
3232,0
3233,0
3234,0
3235,0
3236,0
3237,1
3238,1
3239,0
3240,1
3241,1
3242,0
3243,1
3244,1
3245,1
3246,3
3247,4
3248,0
3249,1
3250,0
3251,0
3252,0
3253,4
3254,4
3255,1
3256,1
3257,1
3258,2
3259,2
3260,0
3261,1
3262,1
3263,0
3264,1
3265,4
3266,2
3267,4
3268,1
3269,1
3270,1
3271,1
3272,3
3273,3
3274,1
3275,2
3276,1
3277,2
3278,4
3279,2
3280,0
3281,0
3282,4
3283,4
3284,4
3285,4
3286,1
3287,0
3288,4
3289,2
3290,1
3291,1
3292,4
3293,1
3294,1
3295,1
3296,1
3297,4
3298,2
3299,4
3300,4
3301,2
3302,1
3303,2
3304,1
3305,4
3306,0
3307,2
3308,4
3309,4
3310,1
3311,4
3312,4
3313,1
3314,1
3315,1
3316,4
3317,3
3318,0
3319,0
3320,0
3321,2
3322,2
3323,3
3324,3
3325,1
3326,0
3327,4
3328,1
3329,3
3330,4
3331,4
3332,1
3333,4
3334,4
3335,4
3336,3
3337,4
3338,1
3339,1
3340,1
3341,0
3342,3
3343,0
3344,1
3345,1
3346,0
3347,0
3348,4
3349,1
3350,1
3351,1
3352,4
3353,2
3354,2
3355,4
3356,4
3357,1
3358,1
3359,1
3360,1
3361,1
3362,2
3363,4
3364,4
3365,0
3366,0
3367,4
3368,0
3369,3
3370,1
3371,3
3372,0
3373,3
3374,3
3375,4
3376,3
3377,3
3378,3
3379,2
3380,3
3381,3
3382,3
3383,3
3384,0
3385,1
3386,4
3387,1
3388,4
3389,1
3390,4
3391,4
3392,4
3393,4
3394,4
3395,4
3396,4
3397,4
3398,4
3399,4
3400,4
3401,4
3402,4
3403,4
3404,1
3405,1
3406,0
3407,1
3408,1
3409,1
3410,3
3411,4
3412,4
3413,4
3414,4
3415,4
3416,1
3417,4
3418,4
3419,4
3420,4
3421,4
3422,3
3423,4
3424,4
3425,3
3426,4
3427,4
3428,4
3429,4
3430,4
3431,3
3432,4
3433,4
3434,4
3435,4
3436,0
3437,0
3438,0
3439,0
3440,4
3441,1
3442,0
3443,1
3444,1
3445,4
3446,4
3447,4
3448,3
3449,4
3450,4
3451,4
3452,4
3453,4
3454,4
3455,4
3456,4
3457,4
3458,0
3459,0
3460,0
3461,1
3462,1
3463,1
3464,1
3465,0
3466,1
3467,1
3468,0
3469,0
3470,1
3471,4
3472,4
3473,4
3474,2
3475,4
3476,4
3477,4
3478,4
3479,4
3480,0
3481,0
3482,3
3483,4
3484,3
3485,2
3486,2
3487,2
3488,2
3489,1
3490,1
3491,1
3492,4
3493,3
3494,4
3495,4
3496,4
3497,4
3498,0
3499,3
3500,0
3501,3
3502,4
3503,4
3504,4
3505,4
3506,4
3507,2
3508,4
3509,1
3510,0
3511,4
3512,4
3513,4
3514,4
3515,4
3516,4
3517,1
3518,4
3519,4
3520,1
3521,1
3522,0
3523,0
3524,1
3525,0
3526,0
3527,2
3528,1
3529,2
3530,2
3531,1
3532,4
3533,0
3534,0
3535,0
3536,0
3537,2
3538,0
3539,0
3540,0
3541,0
3542,4
3543,4
3544,4
3545,4
3546,4
3547,0
3548,0
3549,0
3550,0
3551,0
3552,0
3553,1
3554,0
3555,2
3556,0
3557,2
3558,4
3559,4
3560,3
3561,0
3562,2
3563,1
3564,0
3565,0
3566,0
3567,3
3568,0
3569,0
3570,0
3571,0
3572,3
3573,2
3574,4
3575,4
3576,3
3577,0
3578,0
3579,3
3580,4
3581,0
3582,1
3583,1
3584,0
3585,0
3586,1
3587,1
3588,2
3589,0
3590,1
3591,1
3592,0
3593,2
3594,1
3595,3
3596,3
3597,1
3598,0
3599,0
3600,0
3601,2
3602,2
3603,1
3604,0
3605,4
3606,2
3607,0
3608,4
3609,3
3610,4
3611,4
3612,2
3613,0
3614,1
3615,0
3616,0
3617,0
3618,0
3619,4
3620,0
3621,0
3622,3
3623,3
3624,1
3625,1
3626,1
3627,3
3628,2
3629,2
3630,2
3631,1
3632,1
3633,1
3634,3
3635,1
3636,0
3637,0
3638,4
3639,1
3640,4
3641,4
3642,4
3643,4
3644,0
3645,1
3646,1
3647,1
3648,1
3649,2
3650,0
3651,1
3652,0
3653,0
3654,4
3655,4
3656,1
3657,0
3658,4
3659,4
3660,1
3661,4
3662,0
3663,4
3664,2
3665,2
3666,2
3667,1
3668,1
3669,1
3670,1
3671,0
3672,1
3673,0
3674,4
3675,1
3676,1
3677,1
3678,4
3679,1
3680,1
3681,1
3682,0
3683,1
3684,4
3685,0
3686,1
3687,0
3688,0
3689,4
3690,4
3691,0
3692,4
3693,4
3694,4
3695,4
3696,3
3697,0
3698,4
3699,4
3700,0
3701,3
3702,0
3703,1
3704,0
3705,2
3706,1
3707,4
3708,2
3709,0
3710,0
3711,3
3712,3
3713,0
3714,3
3715,3
3716,0
3717,3
3718,3
3719,0
3720,2
3721,2
3722,0
3723,2
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,1
3733,0
3734,1
3735,1
3736,1
3737,0
3738,3
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,4
3746,4
3747,4
3748,4
3749,4
3750,4
3751,4
3752,0
3753,3
3754,3
3755,3
3756,3
3757,0
3758,0
3759,0
3760,4
3761,0
3762,1
3763,0
3764,0
3765,0
3766,0
3767,3
3768,0
3769,3
3770,3
3771,3
3772,3
3773,2
3774,2
3775,0
3776,2
3777,2
3778,2
3779,2
3780,3
3781,0
3782,0
3783,3
3784,0
3785,0
3786,0
3787,0
3788,4
3789,4
3790,4
3791,3
3792,4
3793,4
3794,3
3795,0
3796,0
3797,0
3798,3
3799,1
3800,0
3801,1
3802,1
3803,0
3804,0
3805,0
3806,0
3807,4
3808,2
3809,0
3810,3
3811,2
3812,2
3813,2
3814,1
3815,1
3816,2
3817,2
3818,1
3819,1
3820,1
3821,2
3822,2
3823,1
3824,1
3825,4
3826,4
3827,4
3828,1
3829,4
3830,1
3831,1
3832,2
3833,2
3834,3
3835,4
3836,1
3837,4
3838,0
3839,1
3840,4
3841,1
3842,0
3843,0
3844,0
3845,3
3846,2
3847,4
3848,4
3849,3
3850,0
3851,4
3852,1
3853,1
3854,2
3855,3
3856,4
3857,3
3858,3
3859,0
3860,3
3861,1
3862,1
3863,1
3864,1
3865,1
3866,3
3867,1
3868,3
3869,3
3870,1
3871,1
3872,1
3873,3
3874,1
3875,3
3876,1
3877,1
3878,1
3879,3
3880,0
3881,1
3882,3
3883,2
3884,2
3885,2
3886,1
3887,1
3888,3
3889,1
3890,1
3891,1
3892,3
3893,1
3894,2
3895,2
3896,1
3897,3
3898,1
3899,1
3900,3
3901,1
3902,1
3903,1
3904,2
3905,3
3906,1
3907,1
3908,3
3909,0
3910,1
3911,3
3912,2
3913,1
3914,1
3915,2
3916,2
3917,3
3918,3
3919,1
3920,1
3921,1
3922,0
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,0
3930,1
3931,1
3932,1
3933,1
3934,1
3935,1
3936,0
3937,1
3938,1
3939,1
3940,0
3941,1
3942,4
3943,1
3944,3
3945,3
3946,1
3947,1
3948,1
3949,1
3950,0
3951,1
3952,0
3953,1
3954,1
3955,1
3956,1
3957,1
3958,0
3959,1
3960,3
3961,3
3962,1
3963,1
3964,1
3965,2
3966,1
3967,1
3968,1
3969,1
3970,1
3971,1
3972,1
3973,1
3974,4
3975,4
3976,3
3977,3
3978,3
3979,4
3980,4
3981,3
3982,3
3983,0
3984,1
3985,0
3986,1
3987,4
3988,2
3989,1
3990,3
3991,2
3992,1
3993,1
3994,1
3995,2
3996,2
3997,0
3998,1
3999,1
4000,3
4001,3
4002,3
4003,1
4004,3
4005,4
4006,4
4007,4
4008,1
4009,0
4010,4
4011,0
4012,0
4013,1
4014,0
4015,0
4016,1
4017,1
4018,1
4019,4
4020,4
4021,3
4022,2
4023,3
4024,1
4025,1
4026,1
4027,0
4028,1
4029,1
4030,0
4031,1
4032,1
4033,2
4034,2
4035,2
4036,1
4037,4
4038,4
4039,4
4040,4
4041,0
4042,0
4043,0
4044,0
4045,2
4046,1
4047,4
4048,1
4049,2
4050,2
4051,0
4052,2
4053,4
4054,4
4055,4
4056,2
4057,0
4058,2
4059,0
4060,2
4061,0
4062,0
4063,0
4064,0
4065,1
4066,4
4067,2
4068,4
4069,2
4070,0
4071,4
4072,0
4073,0
4074,2
4075,1
4076,2
4077,1
4078,4
4079,4
4080,2
4081,4
4082,0
4083,2
4084,2
4085,2
4086,2
4087,4
4088,4
4089,4
4090,0
4091,0
4092,0
4093,4
4094,4
4095,3
4096,3
4097,3
4098,2
4099,4
4100,2
4101,1
4102,2
4103,1
4104,1
4105,1
4106,1
4107,1
4108,1
4109,0
4110,0
4111,1
4112,1
4113,1
4114,1
4115,0
4116,1
4117,1
4118,3
4119,1
4120,4
4121,3
4122,0
4123,1
4124,1
4125,1
4126,0
4127,4
4128,4
4129,4
4130,1
4131,1
4132,1
4133,1
4134,1
4135,1
4136,1
4137,1
4138,2
4139,2
4140,1
4141,1
4142,1
4143,1
4144,0
4145,0
4146,1
4147,0
4148,1
4149,2
4150,2
4151,2
4152,2
4153,3
4154,2
4155,2
4156,4
4157,0
4158,2
4159,0
4160,2
4161,2
4162,0
4163,2
4164,0
4165,0
4166,1
4167,0
4168,1
4169,0
4170,1
4171,2
4172,4
4173,0
4174,3
4175,1
4176,4
4177,1
4178,4
4179,3
4180,0
4181,2
4182,3
4183,0
4184,4
4185,0
4186,0
4187,2
4188,0
4189,3
4190,0
4191,0
4192,0
4193,3
4194,0
4195,2
4196,2
4197,1
4198,0
4199,3
4200,1
4201,3
4202,1
4203,0
4204,0
4205,3
4206,0
4207,1
4208,0
4209,0
4210,0
4211,0
4212,1
4213,3
4214,1
4215,3
4216,0
4217,1
4218,0
4219,0
4220,0
4221,0
4222,1
4223,4
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,0
4231,0
4232,0
4233,3
4234,0
4235,0
4236,0
4237,1
4238,1
4239,1
4240,1
4241,1
4242,1
4243,2
4244,1
4245,1
4246,1
4247,1
4248,1
4249,1
4250,0
4251,1
4252,1
4253,1
4254,1
4255,0
4256,1
4257,0
4258,0
4259,0
4260,1
4261,4
4262,0
4263,0
4264,1
4265,0
4266,0
4267,1
4268,1
4269,1
4270,1
4271,1
4272,1
4273,1
4274,1
4275,0
4276,2
4277,0
4278,0
4279,4
4280,1
4281,0
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,1
4289,3
4290,3
4291,0
4292,3
4293,0
4294,0
4295,0
4296,1
4297,1
4298,1
4299,0
4300,0
4301,0
4302,4
4303,3
4304,3
4305,2
4306,3
4307,4
4308,3
4309,1
4310,1
4311,3
4312,2
4313,3
4314,1
4315,4
4316,1
4317,0
4318,3
4319,0
4320,0
4321,2
4322,4
4323,3
4324,3
4325,0
4326,3
4327,0
4328,0
4329,3
4330,3
4331,3
4332,3
4333,3
4334,0
4335,1
4336,1
4337,1
4338,1
4339,3
4340,3
4341,3
4342,3
4343,3
4344,1
4345,3
4346,3
4347,4
4348,4
4349,1
4350,1
4351,4
4352,1
4353,0
4354,1
4355,1
4356,1
4357,3
4358,0
4359,0
4360,3
4361,3
4362,3
4363,2
4364,3
4365,3
4366,3
4367,3
4368,4
4369,3
4370,1
4371,3
4372,3
4373,4
4374,2
4375,0
4376,3
4377,3
4378,0
4379,0
4380,0
4381,0
4382,1
4383,3
4384,2
4385,2
4386,3
4387,4
4388,4
4389,3
4390,4
4391,2
4392,4
4393,4
4394,0
4395,4
4396,0
4397,4
4398,0
4399,0
4400,0
4401,0
4402,0
4403,2
4404,0
4405,4
4406,0
4407,0
4408,3
4409,0
4410,0
4411,2
4412,3
4413,2
4414,4
4415,3
4416,2
4417,0
4418,0
4419,0
4420,2
4421,2
4422,3
4423,0
4424,2
4425,0
4426,0
4427,0
4428,0
4429,0
4430,0
4431,3
4432,0
4433,3
4434,3
4435,3
4436,3
4437,3
4438,3
4439,3
4440,3
4441,1
4442,2
4443,4
4444,2
4445,4
4446,4
4447,0
4448,3
4449,0
4450,3
4451,0
4452,0
4453,0
4454,2
4455,2
4456,0
4457,2
4458,0
4459,3
4460,0
4461,2
4462,0
4463,0
4464,0
4465,0
4466,0
4467,4
4468,0
4469,4
4470,3
4471,0
4472,4
4473,0
4474,0
4475,3
4476,4
4477,4
4478,0
4479,2
4480,4
4481,4
4482,4
4483,3
4484,4
4485,3
4486,4
4487,4
4488,4
4489,4
4490,1
4491,1
4492,3
4493,3
4494,3
4495,1
4496,3
4497,3
4498,3
4499,3
4500,1
4501,1
4502,3
4503,1
4504,1
4505,0
4506,1
4507,3
4508,1
4509,3
4510,2
4511,1
4512,1
4513,1
4514,1
4515,2
4516,1
4517,2
4518,3
4519,2
4520,2
4521,2
4522,3
4523,3
4524,3
4525,0
4526,0
4527,3
4528,1
4529,0
4530,3
4531,3
4532,3
4533,4
4534,4
4535,4
4536,2
4537,0
4538,4
4539,3
4540,2
4541,0
4542,1
4543,3
4544,0
4545,0
4546,0
4547,1
4548,0
4549,1
4550,1
4551,1
4552,0
4553,0
4554,0
4555,0
4556,0
4557,1
4558,2
4559,1
4560,3
4561,0
4562,3
4563,1
4564,0
4565,3
4566,3
4567,3
4568,1
4569,3
4570,3
4571,1
4572,3
4573,2
4574,2
4575,2
4576,2
4577,2
4578,2
4579,1
4580,2
4581,0
4582,3
4583,2
4584,3
4585,2
4586,0
4587,0
4588,4
4589,0
4590,2
4591,0
4592,3
4593,0
4594,0
4595,0
4596,0
4597,3
4598,0
4599,0
4600,4
4601,1
4602,0
4603,2
4604,2
4605,0
4606,1
4607,1
4608,4
4609,1
4610,1
4611,4
4612,4
4613,4
4614,4
4615,0
4616,2
4617,0
4618,4
4619,3
4620,4
4621,4
4622,4
4623,0
4624,4
4625,4
4626,0
4627,0
4628,0
4629,4
4630,4
4631,4
4632,4
4633,4
4634,2
4635,2
4636,0
4637,0
4638,2
4639,4
4640,4
4641,2
4642,2
4643,4
4644,0
4645,2
4646,0
4647,4
4648,4
4649,3
4650,4
4651,4
4652,4
4653,4
4654,4
4655,0
4656,4
4657,4
4658,4
4659,0
4660,4
4661,1
4662,3
4663,2
4664,4
4665,0
4666,0
4667,0
4668,0
4669,4
4670,0
4671,4
4672,0
4673,0
4674,4
4675,2
4676,2
4677,3
4678,0
4679,2
4680,2
4681,4
4682,0
4683,4
4684,0
4685,0
4686,3
4687,0
4688,0
4689,4
4690,0
4691,0
4692,0
4693,4
4694,4
4695,0
4696,0
4697,2
4698,4
4699,0
4700,2
4701,2
4702,0
4703,0
4704,0
4705,2
4706,0
4707,0
4708,0
4709,1
4710,1
4711,1
4712,1
4713,2
4714,2
4715,0
4716,0
4717,2
4718,2
4719,1
4720,0
4721,0
4722,0
4723,2
4724,2
4725,3
4726,3
4727,4
4728,4
4729,2
4730,4
4731,4
4732,0
4733,4
4734,2
4735,3
4736,3
4737,3
4738,3
4739,3
4740,4
4741,0
4742,2
4743,2
4744,0
4745,0
4746,2
4747,2
4748,2
4749,2
4750,2
4751,2
4752,2
4753,0
4754,2
4755,2
4756,4
4757,2
4758,1
4759,1
4760,4
4761,4
4762,0
4763,3
4764,3
4765,0
4766,0
4767,0
4768,2
4769,0
4770,1
4771,0
4772,0
4773,1
4774,2
4775,2
4776,2
4777,0
4778,1
4779,1
4780,0
4781,0
4782,0
4783,1
4784,0
4785,0
4786,0
4787,0
4788,1
4789,1
4790,1
4791,0
4792,1
4793,0
4794,0
4795,1
4796,2
4797,0
4798,2
4799,2
4800,0
4801,2
4802,0
4803,1
4804,2
4805,0
4806,0
4807,0
4808,0
4809,1
4810,1
4811,1
4812,0
4813,0
4814,2
4815,0
4816,0
4817,0
4818,4
4819,2
4820,4
4821,0
4822,4
4823,1
4824,0
4825,4
4826,4
4827,0
4828,1
4829,2
4830,2
4831,4
4832,4
4833,4
4834,4
4835,4
4836,4
4837,2
4838,0
4839,2
4840,2
4841,0
4842,3
4843,3
4844,3
4845,3
4846,1
4847,0
4848,1
4849,0
4850,3
4851,3
4852,3
4853,0
4854,0
4855,1
4856,0
4857,3
4858,4
4859,4
4860,3
4861,4
4862,0
4863,3
4864,1
4865,1
4866,3
4867,0
4868,1
4869,0
4870,2
4871,0
4872,0
4873,0
4874,3
4875,2
4876,0
4877,0
4878,0
4879,4
4880,0
4881,0
4882,0
4883,0
4884,4
4885,4
4886,0
4887,4
4888,0
4889,2
4890,4
4891,2
4892,1
4893,3
4894,0
4895,0
4896,3
4897,0
4898,0
4899,1
4900,1
4901,0
4902,2
4903,2
4904,0
4905,1
4906,0
4907,4
4908,0
4909,4
4910,4
4911,4
4912,4
4913,0
4914,3
4915,2
4916,4
4917,3
4918,4
4919,0
4920,2
4921,2
4922,4
4923,4
4924,3
4925,1
4926,4
4927,1
4928,1
4929,1
4930,1
4931,0
4932,0
4933,0
4934,1
4935,0
4936,1
4937,4
4938,3
4939,4
4940,1
4941,4
4942,1
4943,3
4944,3
4945,4
4946,2
4947,3
4948,4
4949,3
4950,2
4951,3
4952,2
4953,1
4954,1
4955,4
4956,4
4957,4
4958,2
4959,1
4960,2
4961,1
4962,1
4963,3
4964,0
4965,4
4966,3
4967,3
4968,1
4969,2
4970,2
4971,0
4972,4
4973,4
4974,4
4975,2
4976,2
4977,4
4978,2
4979,0
4980,0
4981,0
4982,2
4983,0
4984,0
4985,2
4986,4
4987,4
4988,1
4989,0
4990,0
4991,3
4992,3
4993,4
4994,0
4995,3
4996,0
4997,3
4998,0
4999,2
5000,2
5001,3
5002,1
5003,2
5004,2
5005,2
5006,1
5007,4
5008,2
5009,2
5010,0
5011,3
5012,1
5013,1
5014,0
5015,3
5016,2
5017,3
5018,2
5019,2
5020,4
5021,2
5022,2
5023,0
5024,1
5025,4
5026,0
5027,4
5028,4
5029,4
5030,4
5031,3
5032,4
5033,4
5034,4
5035,3
5036,0
5037,2
5038,3
5039,2
5040,0
5041,0
5042,1
5043,3
5044,1
5045,1
5046,1
5047,1
5048,0
5049,3
5050,0
5051,0
5052,3
5053,3
5054,0
5055,4
5056,3
5057,1
5058,4
5059,4
5060,1
5061,1
5062,4
5063,4
5064,4
5065,4
5066,3
5067,1
5068,3
5069,3
5070,4
5071,4
5072,1
5073,1
5074,1
5075,4
5076,4
5077,3
5078,1
5079,1
5080,3
5081,1
5082,3
5083,4
5084,4
5085,2
5086,1
5087,1
5088,4
5089,3
5090,3
5091,3
5092,3
5093,0
5094,0
5095,0
5096,3
5097,3
5098,1
5099,1
5100,0
5101,3
5102,4
5103,1
5104,2
5105,1
5106,1
5107,3
5108,1
5109,0
5110,0
5111,1
5112,1
5113,0
5114,0
5115,0
5116,1
5117,3
5118,0
5119,1
5120,0
5121,3
5122,0
5123,2
5124,0
5125,3
5126,0
5127,0
5128,0
5129,0
5130,0
5131,3
5132,1
5133,2
5134,0
5135,1
5136,1
5137,1
5138,2
5139,0
5140,1
5141,1
5142,0
5143,3
5144,1
5145,1
5146,1
5147,1
5148,1
5149,3
5150,4
5151,3
5152,3
5153,1
5154,1
5155,0
5156,1
5157,1
5158,1
5159,1
5160,1
5161,0
5162,1
5163,3
5164,1
5165,0
5166,0
5167,4
5168,0
5169,2
5170,2
5171,1
5172,1
5173,2
5174,2
5175,1
5176,1
5177,2
5178,1
5179,2
5180,2
5181,2
5182,0
5183,3
5184,3
5185,3
5186,0
5187,0
5188,3
5189,3
5190,2
5191,4
5192,4
5193,0
5194,2
5195,3
5196,4
5197,2
5198,4
5199,3
5200,3
5201,1
5202,3
5203,4
5204,4
5205,4
5206,4
5207,3
5208,4
5209,1
5210,1
5211,1
5212,1
5213,3
5214,1
5215,3
5216,3
5217,1
5218,1
5219,1
5220,4
5221,1
5222,4
5223,3
5224,1
5225,0
5226,1
5227,0
5228,1
5229,4
5230,1
5231,1
5232,1
5233,1
5234,1
5235,4
5236,1
5237,3
5238,4
5239,1
5240,2
5241,4
5242,1
5243,4
5244,4
5245,0
5246,4
5247,4
5248,4
5249,0
5250,1
5251,0
5252,0
5253,0
5254,0
5255,4
5256,3
5257,1
5258,1
5259,4
5260,0
5261,4
5262,4
5263,0
5264,1
5265,4
5266,0
5267,3
5268,4
5269,0
5270,1
5271,1
5272,1
5273,2
5274,1
5275,0
5276,1
5277,1
5278,1
5279,1
5280,1
5281,1
5282,1
5283,1
5284,1
5285,2
5286,2
5287,2
5288,1
5289,1
5290,2
5291,2
5292,1
5293,1
5294,4
5295,0
5296,4
5297,0
5298,4
5299,1
5300,2
5301,2
5302,4
5303,4
5304,4
5305,4
5306,4
5307,4
5308,4
5309,4
5310,2
5311,4
5312,2
5313,0
5314,2
5315,3
5316,3
5317,3
5318,3
5319,3
5320,3
5321,3
5322,3
5323,4
5324,2
5325,4
5326,4
5327,4
5328,1
5329,3
5330,0
5331,4
5332,4
5333,4
5334,4
5335,0
5336,3
5337,1
5338,4
5339,4
5340,3
5341,3
5342,3
5343,1
5344,1
5345,1
5346,0
5347,4
5348,2
5349,1
5350,1
5351,4
5352,4
5353,1
5354,1
5355,1
5356,3
5357,3
5358,1
5359,4
5360,4
5361,4
5362,3
5363,4
5364,3
5365,4
5366,3
5367,0
5368,3
5369,1
5370,1
5371,4
5372,1
5373,4
5374,1
5375,3
5376,4
5377,4
5378,2
5379,3
5380,2
5381,2
5382,3
5383,3
5384,4
5385,4
5386,4
5387,3
5388,1
5389,1
5390,1
5391,0
5392,0
5393,3
5394,4
5395,4
5396,2
5397,1
5398,0
5399,2
5400,1
5401,2
5402,4
5403,2
5404,2
5405,3
5406,0
5407,1
5408,1
5409,1
5410,4
5411,4
5412,4
5413,4
5414,4
5415,1
5416,1
5417,4
5418,1
5419,0
5420,0
5421,3
5422,2
5423,0
5424,1
5425,0
5426,3
5427,1
5428,3
5429,1
5430,4
5431,0
5432,0
5433,4
5434,1
5435,1
5436,4
5437,1
5438,1
5439,1
5440,4
5441,3
5442,3
5443,3
5444,1
5445,1
5446,1
5447,1
5448,1
5449,1
5450,1
5451,1
5452,0
5453,0
5454,3
5455,3
5456,3
5457,3
5458,3
5459,0
5460,1
5461,3
5462,3
5463,1
5464,1
5465,1
5466,0
5467,0
5468,3
5469,3
5470,3
5471,3
5472,1
5473,1
5474,4
5475,4
5476,4
5477,0
5478,4
5479,4
5480,0
5481,4
5482,3
5483,1
5484,3
5485,4
5486,4
5487,3
5488,0
5489,3
5490,3
5491,1
5492,4
5493,4
5494,0
5495,4
5496,1
5497,1
5498,1
5499,1
5500,3
5501,1
5502,1
5503,3
5504,3
5505,1
5506,2
5507,3
5508,4
5509,4
5510,3
5511,4
5512,4
5513,4
5514,4
5515,1
5516,3
5517,0
5518,1
5519,3
5520,3
5521,1
5522,0
5523,1
5524,1
5525,3
5526,3
5527,0
5528,0
5529,1
5530,1
5531,1
5532,4
5533,1
5534,0
5535,0
5536,0
5537,1
5538,0
5539,0
5540,3
5541,1
5542,1
5543,1
5544,1
5545,3
5546,3
5547,3
5548,4
5549,4
5550,4
5551,0
5552,3
5553,1
5554,1
5555,3
5556,3
5557,4
5558,1
5559,1
5560,3
5561,1
5562,3
5563,3
5564,3
5565,4
5566,4
5567,4
5568,0
5569,0
5570,0
5571,0
5572,0
5573,2
5574,3
5575,0
5576,0
5577,4
5578,3
5579,4
5580,1
5581,1
5582,3
5583,3
5584,1
5585,1
5586,1
5587,1
5588,1
5589,0
5590,2
5591,2
5592,1
5593,2
5594,1
5595,1
5596,2
5597,2
5598,4
5599,0
5600,3
5601,4
5602,1
5603,1
5604,1
5605,1
5606,1
5607,1
5608,1
5609,0
5610,1
5611,0
5612,3
5613,1
5614,1
5615,0
5616,1
5617,3
5618,1
5619,1
5620,1
5621,3
5622,3
5623,3
5624,0
5625,3
5626,0
5627,0
5628,1
5629,3
5630,1
5631,0
5632,3
5633,3
5634,3
5635,0
5636,3
5637,3
5638,1
5639,0
5640,0
5641,1
5642,2
5643,2
5644,1
5645,1
5646,0
5647,0
5648,1
5649,1
5650,1
5651,2
5652,2
5653,2
5654,0
5655,0
5656,2
5657,1
5658,2
5659,1
5660,1
5661,1
5662,1
5663,0
5664,1
5665,0
5666,1
5667,0
5668,0
5669,1
5670,0
5671,0
5672,2
5673,1
5674,2
5675,1
5676,1
5677,0
5678,3
5679,1
5680,0
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,3
5688,3
5689,3
5690,1
5691,0
5692,3
5693,1
5694,1
5695,1
5696,1
5697,0
5698,1
5699,1
5700,2
5701,0
5702,2
5703,1
5704,2
5705,0
5706,2
5707,4
5708,2
5709,2
5710,2
5711,0
5712,2
5713,1
5714,3
5715,1
5716,3
5717,3
5718,3
5719,0
5720,0
5721,1
5722,0
5723,0
5724,0
5725,3
5726,4
5727,0
5728,4
5729,4
5730,3
5731,3
5732,3
5733,1
5734,3
5735,2
5736,1
5737,1
5738,2
5739,2
5740,0
5741,2
5742,4
5743,0
5744,1
5745,1
5746,0
5747,0
5748,0
5749,2
5750,4
5751,3
5752,3
5753,1
5754,0
5755,3
5756,3
5757,0
5758,0
5759,1
5760,1
5761,1
5762,1
5763,1
5764,0
5765,4
5766,1
5767,4
5768,4
5769,3
5770,3
5771,3
5772,0
5773,1
5774,3
5775,3
5776,3
5777,2
5778,3
5779,1
5780,3
5781,3
5782,1
5783,1
5784,0
5785,4
5786,4
5787,0
5788,0
5789,0
5790,0
5791,1
5792,4
5793,0
5794,3
5795,3
